"Data Source","World Development Indicators",

"Last Updated Date","2018-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Peru","PER","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","723808395.721612","950693588.041045","1170988875.39925","1164861484.00373","1195912345.49627","1492890011.39179","1752702324.5","1559037879.36093","1253740331.65891","1353696846.65375","1179486855.15504","1379399885.1447","1530762586.06202","2347550065.0155","3444215873.11111","4006130275.37778","3548896939.76418","3258988020.83174","2666561399.23289","3562729426.72039","4973359313.06334","6542940242.73668","6971082639.81293","4275433399.58203","3921076328.05818","3282543393.4351","3138863042.8807","3971472253.78567","3185724941.83075","4178717379.25685","4286567860.10707","5666315978.9176","5924116442.73832","6402108239.9075","9516026224.73138","12772852203.2095","12286191582.1212","13664414414.4144","12850071687.0349","10658590633.7716","10178228602.5388","9348080157.35013","9164795178.66788","9937916762.47413","11209502607.0654","12977522977.523","15766200451.9636","20419303291.7865","28240883147.0659","26748555872.784","34689037556.1927","40103845176.2826","48248028510.7674","50898997002.1096","49274744628.3903","43823012184.3989","41148114129.9517","43546477750.1763",
"Peru","PER","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","","","","","","","","","","","","","","","","","","","","17.4791319794055","8.69140998069771","9.96094177563107","11.2312983703268","10.8800650394728","10.0741342958081","7.97926465639423","6.94463570391624","5.46196034099553","4.43261909015557","4.73719936199332","13.0606133338934","12.9004546438077","12.2240396394061","13.5141316109426","16.3655545298694","19.1779682861728","17.8782649735262","18.9625899745005","18.4616141611209","16.1898986806704","15.5135560182519","14.7446679121445","13.7909917951539","13.9191629513989","13.9127382806502","14.047912454287","14.6408011823434","16.4091800571173","18.8960617375304","16.4544997430916","17.6755825559522","18.6295711437927","19.7468762976477","19.6133684036272","18.8337759341914","17.6502392518543","16.2067893933702","15.7718885150672",
"Peru","PER","Gross fixed capital formation, private sector (current LCU)","NE.GDI.FPRV.CN","","","","","","","","","","","","","","","","","","","","626.6563148945","455.3361052821","910.6722105642","1707.5103948078","3073.518710654","6147.037421308","13204.7470531801","21173.1288956164","33922.5398435144","171092.541559739","4284712.75070431","714017213.887898","3479438900","5523858600","9450837200","16133000000","23064000000","24244000000","29374000000","30016000000","27500000000","28015000000","26913000000","26574000000","28442000000","31712000000","35225000000","42498000000","52459000000","66650000000","59885000000","73669000000","88127000000","100340000000","106632000000","107516000000","106749000000","104826000000","108712000000",
"Peru","PER","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","20.2107117695012","20.8080128213766","19.9663002614546","18.4470755602301","18.5127201602081","15.6706568890531","15.5631265088655","15.4237640291648","18.1087568277655","17.4651066537162","17.4179498582601","13.8397540582612","13.7498876167719","13.3257085993639","14.1143064883693","10.5626215934784","11.729083378028","15.4747805949542","20.1828888614315","27.0050232534178","25.5205221140843","18.5618030254523","18.8184767338543","21.7352180452964","21.8165055057143","26.1450554484545","16.4426114906948","12.6654214090397","15.0994904239251","11.3296364134017","15.6971914620014","12.086016603338","12.4536297544972","12.3352158771929","12.771482770164","12.5998852514905","13.3165199179977","14.4772602562861","13.7029018488677","15.3968880071118","16.7683737208169","16.6013795219337","17.2748078529874","19.0146669472489","22.91223375085","26.8487611117093","30.536636453521","31.5221165305465","29.7276302098838","26.4420527390278","27.8261641521748","30.5027597563889","27.4496143710972","24.8030974672136","22.5742203101242","21.2737391741429","22.4382076149925","24.2635399121108",
"Peru","PER","Exports of goods and services (constant LCU)","NE.EXP.GNFS.KN","13935000000","16444000000","17555000000","17239000000","18428000000","18962000000","19850000000","21019000000","23093000000","22684000000","23981000000","23279000000","25443000000","20733000000","21812000000","22314000000","23080000000","26068000000","29442000000","34347000000","30971000000","30173000000","33166000000","29360000000","31541000000","32835000000","28455000000","27437000000","25607000000","30425000000","26872000000","28424000000","29666000000","30588000000","36520000000","38529000000","41958000000","47454000000","50511000000","54019000000","58232000000","62192000000","67056000000","71301000000","81793000000","93376000000","94480000000","100774000000","108616000000","105040000000","108435000000","114387000000","117940000000","117274000000","112814000000","117622000000","131057000000","140496000000",
"Peru","PER","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","","18.0050233225691","6.75626368280224","-1.80005696382797","6.89715180694937","2.89776427176037","4.68305031114862","5.88916876574308","9.86726295256672","-1.77109946737106","5.7176864750485","-2.92731745965557","9.29593195584002","-18.5119679283103","5.20426373414364","2.30148542086926","3.43282244330914","12.946273830156","12.9430719656284","16.6598736498879","-9.82909715550122","-2.57660391979594","9.91946442183406","-11.4756075499005","7.42847411444141","4.10259662027204","-13.3394243947008","-3.57757863292919","-6.66982541823086","18.8151677275745","-11.6778964667215","5.77552843108069","4.36954686180692","3.1079350097755","19.3932261017392","5.50109529025191","8.89978976874562","13.0988130988131","6.44202806928816","6.94502187642297","7.7991077213573","6.80038466822366","7.82094160020581","6.33052970651397","14.7150811349069","14.1613585514653","1.18231665524331","6.66172734970365","7.78176910711097","-3.29233262134491","3.23210205635948","5.48900262830267","3.10612219920097","-0.564693912158717","-3.80305950167983","4.26188239048344","11.422182924963","7.20220972553926",
"Peru","PER","Exports of goods and services (constant 2010 US$)","NE.EXP.GNFS.KD","5275553666.0846","6225418334.05778","6646024012.06424","6526391794.0174","6976526943.56707","7178690248.74749","7514871924.77785","7957435414.95747","8742616491.63199","8587776057.5144","9078798167.66235","8813032923.77348","9632286467.61325","7849160685.9657","8257651708.98008","8447700359.16842","8737694913.04146","9868900822.92741","11146239758.6554","13003189219.161","11725093117.496","11422983908.6308","12556082733.3593","11115195955.2382","11940885409.5425","12430771770.7849","10772578368.7433","10387180906.8076","9694374074.44768","11518386816.6935","10173281529.6036","10760842296.7197","11231042343.6","11580095840.5594","13825850009.7172","14586423193.4391","15884584192.4347","17965276187.3253","19122604322.038","20450673375.5453","22045643421.847","23544831977.1176","25386259535.9145","26993344237.2083","30965436742.7383","35350563266.9046","35768518864.1315","38151320067.8873","41120167706.8852","39766355011.5197","41051644189.5862","43304970018.1141","44650075305.204","44397939048.1813","42709459008.6594","44529685921.2202","49615948103.0535","53189392742.7501",
"Peru","PER","Exports of goods and services (current LCU)","NE.EXP.GNFS.CN","14.1905652635","16.1700627657","17.5874196966","17.8024735451","21.6164317008","21.6994526751","25.4993559337","28.8992696767","40.1989854112","43.3989053502","50.0987330732","44.3988800927","48.8987664339","56.6985686624","75.6980849553","72.1981733565","105.4973353334","189.5952172807","394.1900556988","968.1755578919","1337","1697","2861","6140","13312","43267","50131","78661","582818","10247455.0661342","858157624.533392","3259773200","5627606900","8626386100","12590000000","15153000000","18058000000","22426000000","22279000000","26153000000","30281000000","30302000000","33287000000","38854000000","52225000000","67323000000","88639000000","100774000000","104855000000","96234000000","115975000000","144293000000","139480000000","134847000000","128869000000","128664000000","145131000000","167243000000",
"Peru","PER","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","519800925.40293","603360550.958955","656247003.604478","664271400.936567","806583272.41791","809681069.966418","951468504.988806","956929459.493378","1038733473.15762","1121418742.89922","1294540906.28424","1147257883.5323","1263534016.37984","1465079293.60207","1956022867.06202","1782670947.07407","1870520130.02482","2262472759.91289","2522009313.492","4310665885.53829","4627898926.96435","4018470281.7902","4101204128.44037","3770109296.32813","3839630804.73031","4326700000","2506550000","2622033333.33333","2331272000","2549118239.06618","4145688961.34448","4190478467.66937","4500645313.49968","4336828766.77895","5732107084.3198","6717350828.9742","7357698732.83625","8418168168.16817","7605311667.91835","7727286157.48264","8676752915.55632","8637724124.16978","9462717116.29758","11167509772.3615","15298201417.7749","20421330421.3304","27068649606.0588","32206455736.6571","35836836528.9313","31948077816.878","41051644189.5862","52392070004.7202","52881407340.0061","49908212739.1835","45392391687.2138","40404471800.0251","43000503688.7796","51290520440.3962",
"Peru","PER","Gross national expenditure (% of GDP)","NE.DAB.TOTL.ZS","100.059883986224","101.392162397317","101.993627988447","103.132249238501","100.286775814594","103.322368892688","103.601364068017","104.750388293904","100.766270264709","99.356549074609","98.1577761650115","100.935491671478","100.647086126641","102.021571459205","107.234821349371","110.797236708653","107.960710030238","106.644266506955","99.3451372198825","91.5770889206767","96.602353824746","104.156443812416","103.433500473603","99.7663641056772","95.5570502985243","92.5885985837873","101.631108634244","102.020065559779","103.022810113452","99.8774877744782","98.0752939757646","102.232980555287","102.93616378701","103.829392747629","103.380030229562","105.72744734457","105.021164255269","104.51502533811","105.547218087658","102.412000541626","102.001284720684","101.861642387154","100.699565625795","99.5952764306024","96.1116107662272","93.6597952534208","90.7117831268022","92.6438802225886","98.9785069701377","95.2278241372962","96.0204806326538","94.9827607710829","97.7206665210349","100.170507844832","101.636805706398","102.586466314596","100.378322302154","98.3399997388568",
"Peru","PER","Gross national expenditure (constant LCU)","NE.DAB.TOTL.KN","64306000000","68729000000","76445000000","81542000000","86853000000","93754000000","102955000000","107769000000","104066000000","108202000000","111932000000","118859000000","120891000000","135985000000","153583000000","158593000000","156573000000","154213000000","140822000000","141996000000","162717000000","177608000000","174301000000","152406000000","152198000000","151608000000","175686000000","197050000000","177493000000","146510000000","144216000000","149400000000","149350000000","157453000000","178384000000","198772000000","200858000000","213482000000","210266000000","203051000000","206214000000","204852000000","213281000000","219923000000","226356000000","237109000000","263809000000","296176000000","336810000000","328818000000","376385000000","408576000000","441634000000","471216000000","485213400785.931","496869000000","504511000000","516100000000",
"Peru","PER","Gross national expenditure (constant 2010 US$)","NE.DAB.TOTL.KD","24453054574.0196","26115547304.8122","29046421223.0436","31026617794.3419","33063191684.0461","35664066583.4747","39126548119.5202","41011132863.0818","39705338852.753","41277001030.3343","42674613510.5738","45270951794.4492","46088924097.601","51647835601.5615","58164114191.1165","60118597509.8752","59481275598.2904","58683677849.1079","53576007813.868","53902708903.8216","61573245345.3285","67051101211.2858","65875100017.4917","57912434164.4813","57885375287.595","57779759966.7115","66857104318.3029","74891761900.5708","67481960217.5087","55740018442.3997","54850276594.6263","56817102300.9974","56787365603.5654","59815922035.3557","67583823174.9743","75203732817.7056","76081409877.2936","80741302872.4325","79533967532.2949","76964162670.2553","78224528137.7409","77791291289.4398","80994122131.4439","83491127890.1141","85970353396.6418","90034279323.7027","99834994024.8521","111765466483.766","126664298192.635","124243758715.285","141657994407.278","153643536874.9","166018899770.007","177060465487.719","182520005166.797","187179865270.501","190327459734.773","194771058012.296",
"Peru","PER","Gross national expenditure (current LCU)","NE.DAB.TOTL.CN","74.6030538276","82.9557848931","94.8752796222","102.7573722037","119.7654138276","145.7803516932","173.1692252837","199.8760823465","225.2068113612","248.4294303957","280.5742985071","322.8662015364","355.5195356871","434.3102068498","579.2725670293","761.5248521118","973.1876574106","1305.2227387669","1938.3638395555","3290.6346318947","5089.4933101675","9678.9866203349","15936.1561127051","28193.3256050752","58405.4397915073","151928.247114363","309048.212337201","631261.876058297","1351227.63465464","24918048.6347037","5316714575.82619","27425459200","46266428400","72381450000","101911000000","127151000000","142415000000","161899000000","171605000000","173956000000","184198000000","185925000000","194039000000","203510000000","219072000000","234851000000","263310000000","296176000000","349116000000","346575000000","400198000000","449315000000","496549000000","544597000000","580212000000","620445000000","649250000000","677835000000",
"Peru","PER","Gross national expenditure (current US$)","NE.DAB.TOTL.CD","2732712594.41758","3095365107.95149","3540122373.96269","3834230306.10821","4468858724.91045","5439565361.68657","6461538256.85448","6618413322.73179","5819297451.1938","6419365126.50388","7249981873.56847","8342795905.33333","9186551309.74418","11222485965.1111","14968283385.77","18803082768.1926","17255100308.6986","15575450343.2804","12401560073.9315","14651089189.2017","17616799273.6847","22919693630.9138","22844260482.6621","17311387452.4593","16846103199.1656","15192824711.4363","15452410616.8601","21042062535.2766","5404910538.61856","6198519715.0636","25684611192.0366","35255764494.1509","37001302303.263","36389045296.8679","46399107630.6684","56366255873.7477","58026728598.7858","60772897897.8979","58580255342.3909","51397843108.2878","52780308891.3722","52998774265.2718","55160758450.1237","58493331800.4139","64172476419.2396","71238207904.8746","80409821046.8454","94655161393.4164","119319183840.869","115057101122.103","141657994407.278","163144039795.214","188257885956.931","201560753543.803","204371961958.436","194838902147.971","192364670676.424","207880209770.908",
"Peru","PER","Gross national expenditure deflator (base year varies by country)","NE.DAB.DEFL.ZS","1.16012586426772E-07","1.20699828155655E-07","1.24109202200536E-07","1.26017723631625E-07","1.37894389172049E-07","1.55492407463362E-07","1.68198946417075E-07","1.85467140222606E-07","2.16407675284147E-07","2.29597817411601E-07","2.50664955961745E-07","2.71637992525934E-07","2.94082715576097E-07","3.19380966172593E-07","3.77172321825528E-07","4.80175576546127E-07","6.21555221788303E-07","8.46376595207213E-07","1.37646379085335E-06","2.31741361157688E-06","3.12781904175194E-06","5.44963437476628E-06","9.14289425344955E-06","1.84988291832836E-05","3.83746434194321E-05","0.000100211233651498","0.000175909413577178","0.00032035619185907","0.000761285027947378","0.0170077459795944","3.68663295045362","18.3570677376171","30.9785258788082","45.9701942801979","57.1301237779173","63.9682651480088","70.9033247368788","75.8373071265962","81.6132898328784","85.6710875592831","89.3237122600793","90.7606467107961","90.9780993149882","92.5369333812289","96.7820601176907","99.0476953637357","99.8108479998787","100","103.653691992518","105.400251811032","106.326766475816","109.970972352757","112.434504589773","115.572688533496","119.578725373247","124.870941837788","128.688968129535","131.337919007944",
"Peru","PER","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","60.0129269469094","61.5042766233821","62.4722497652971","65.6474238717119","64.3078058995329","67.2338698646929","65.9160830307913","67.8342529688273","72.7071452277524","72.1962962353012","80.4166427907003","80.8586223150215","83.1762658982612","79.5802278527412","79.4299428789491","84.137358319448","83.9623456203787","85.2930020145613","77.8305016726692","67.8182918523311","66.8076495133096","71.0970652123984","69.7224234109945","73.2767123025466","72.2737299280349","70.8811566344722","78.9478882489926","79.1377508872631","8.57545808523281","8.65246385556784","81.9108884665665","84.047141487864","84.7580399089836","84.0075105547529","81.1328984875075","80.9883339015325","82.4344055572762","80.7256060165908","82.3422680919636","81.7507462071483","82.3732999601294","83.7021372180554","82.7314197341858","82.0849870556972","79.2559282251519","76.3759775711967","71.0611807586703","70.6114929010019","72.8001610347047","75.2491461575027","72.2599715919997","70.7818851746859","73.1146102087848","74.6057350966579","77.0139506856226","78.3433255842408","78.2757655731343","77.408356872491",
"Peru","PER","Final consumption expenditure (constant LCU)","NE.CON.TOTL.KN","54260000000","57446000000","63866000000","69349000000","74309000000","79476000000","86218000000","91800000000","91555000000","95014000000","97577000000","102360000000","105349000000","112998000000","122906000000","128523000000","130500000000","131318000000","119580000000","117201000000","128807000000","136176000000","135680000000","127426000000","128715000000","131559000000","149664000000","165179000000","149436000000","124410000000","121984000000","126233000000","125889000000","131243000000","143519000000","156983000000","161120000000","167817000000","165542000000","164345000000","168635000000","169869000000","176914000000","181711000000","188068000000","196437000000","209052000000","225740000000","244471000000","255135000000","276312000000","296285000000","318682000000","337808000000","353471000000","369714000000","382963000000","393776000000",
"Peru","PER","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","20934136074.3406","22163331753.162","24640242066.418","26755646933.6426","28669272346.9992","30662760756.4374","33263902396.9314","35417502610.1082","35322978774.1662","36657501013.0372","37646336080.4632","39491672844.9964","40644863643.4889","43595936382.756","47418557470.5659","49585661088.8772","50348410573.193","50664004441.7667","46135348171.2063","45217502433.6306","49695231576.2549","52538277074.4454","52346914533.1098","49162425790.8022","49659736911.3298","50756985031.4076","57742103601.7345","63727970192.103","57654138562.5722","47998818079.7773","47062839198.1638","48702152581.5009","48569433399.6068","50635068573.6212","55371291471.6788","60565858521.1613","62161961008.0678","64745741127.6745","63868019793.9273","63406203338.3249","65061334996.2482","65537426480.1358","68255469027.9376","70106207154.5247","72558811338.5384","75787668412.0024","80654681434.0777","87093105002.242","94319741618.6901","98434036257.4068","106604367986.974","114310182579.912","122951204431.313","130330236619.994","136373203323.503","142639940740.67","147751558301.469","151923338864.901",
"Peru","PER","Final consumption expenditure (current LCU)","NE.CON.TOTL.CN","42.1369304657","47.795434475","55.029006958","63.3534851074","75.0891971588","93.1000013351","108","127.0999975205","161.4000065327","179.4000053406","231.3000068664","259.4000053406","295.8000030518","338.6000061035","426","575.0999908447","755.1999969482","1044.9999694824","1520.1000213623","2431.3999633789","3500","6500","10600","20700","44100","117300","240700","491500","331000","7826000","4478027400","22668727700","38300876100","58748969500","79980000000","97399000000","111786000000","125048000000","133877000000","138861000000","148753000000","152779000000","159416000000","167730000000","180652000000","191512000000","206270000000","225740000000","256780000000","273864000000","301168000000","334833000000","371518000000","405609000000","439648000000","473822000000","506290000000","533558000000",
"Peru","PER","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1543477306.4359","1783411734.14179","2053321155.14925","2363936011.47015","2801835714.8806","3473880646.83209","4029850746.26866","4208609189.42053","4170542804.46253","4635659052.72868","5976744363.47287","6702842515.26098","7643410931.57106","8749354162.88114","11007751937.9845","14199999773.9432","13390070867.8759","12470166700.2673","9725527967.76904","10825467334.7235","12114918656.9747","15391901491.8305","15194954128.4404","12710303328.0118","12719930775.8869","11730000000","12035000000","16383333333.3333","1324000000","1946766217.58125","21632982368.3292","29140927754.2101","30630898992.3225","29535452968.6793","36414132216.354","43177143363.7734","45546999144.3589","46939939939.9399","45701167474.5682","41028512335.6478","42623857417.118","43550354892.962","45318247718.6798","48209358473.2122","52918155720.8975","58092031425.3648","62990899651.8659","72144455097.4752","87761030793.9437","90918265719.4077","106604367986.974","121576195490.36","140854564755.839","150119915614.938","154860162028.883","148794749403.341","150007407187.935","163632962247.37",
"Peru","PER","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","52.3894669230299","52.9405853954321","53.8591530262491","56.6913016629147","54.5055350946768","57.1235136390499","55.8455703455315","57.9072887224633","62.976821181334","62.8196318143037","68.5262443335123","68.7641179991238","70.3820804373904","67.0062700459589","68.2426269805055","72.1114659404028","72.0995515821624","71.5889877218602","66.9656691055226","59.4309588363703","53.4461196106477","57.9714531731864","55.9094904710805","59.8249486914511","60.4739372867231","59.1582713939883","66.5169577768828","66.9329868643648","0.067360093720862","0.0681052611171709","74.6371399846603","76.5075637033004","76.9360892060664","76.095925796493","72.3358930400998","71.1099839518389","72.0749819329528","70.4870727219909","71.3610027923683","70.2017555737406","70.922673105037","71.98496660768","71.5663938637508","70.5662704258162","67.9996490227477","64.9314653298717","60.1444856702874","60.1564626063129","62.429299243874","63.7827901621957","61.7341356673961","60.4195337058106","62.2433978639367","63.1072157742748","64.2751038769032","65.1489247720742","64.8325688037934","63.9979282639635",
"Peru","PER","Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)","NE.CON.PRVT.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76308500930.656","79144765258.0545","78558026607.1194","82042373724.8496","89802768206.4058","98349089367.9969","100677279882.039","104324730240.989","102262845461.504","100796359682.045","103340337227.612","104378135727.052","109462482339.399","112214308263.157","116026305254.841","120273484788.363","127744479271.118","138793641320.093","151143299124.277","155787411324.483","169965124482.687","182205084531.715","195752757293.528","206974404628.571","215046571677.413","223600109796.58","230906557646.601","236725590540.193",
"Peru","PER","Households and NPISHs Final consumption expenditure, PPP (current international $)","NE.CON.PRVT.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49691043620.4668","51407929045.8473","51424239124.6491","54541431721.6803","60603939606.3665","67238029849.9644","70915348036.2238","74680758060.3212","75141367012.2224","76270840066.2366","81618923300.371","84429930623.3782","89845039396.2457","93953557856.9754","100032091122.619","106916014275.373","116018404580.056","129150482806.507","145154719577.657","148127466991.105","164366293650.48","182205084531.715","198543799224.945","212546740315.761","223778285197.517","232328279938.549","241685030489.666","",
"Peru","PER","PPG, bilateral concessional (TDS, current US$)","DT.TDS.BLTC.CD","","","","","","","","","","","7631000","8324000","8794000","12163000","15139000","30603000","24200000","51234000","43710000","39858000","75113000","119330000","73608000","26630000","36984000","12313000","26130000","40338000","25809000","27282000","13250000","19381000","51643000","75586000","231235000","135225000","118243000","165476000","258966000","293786000","255601000","312778000","325801000","379261000","420788000","1448357000","327528000","649597000","325846000","334945000","1116851000","301550000","240251000","210966000","213238000","182927000","181934000","",
"Peru","PER","PPG, bilateral (TDS, current US$)","DT.TDS.BLAT.CD","","","","","","","","","","","22809000","41809000","56660000","118801000","128894000","162712000","122250000","150115000","203761000","266036000","374878000","447475000","405474000","213056000","196757000","299312000","168363000","114229000","110558000","158861000","81557000","105109000","166843000","311236000","388208000","353543000","604970000","1136382000","811365000","903341000","871846000","840433000","905161000","1023412000","1065619000","2817439000","720689000","2883086000","459264000","1291069000","1193224000","375500000","315833000","291101000","262915000","229188000","192442000","",
"Peru","PER","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","","","","","","","","","","","","","5.36038","6.55965","4.94131428571429","3.33493548387097","3.677015625","5.22870617283951","7.35529411764706","9.46186234309623","5.89879135300102","6.0776672327044","5.12019975990396","9.1161916457165","10.0177348762819","11.0784348504736","10.4163761716632","8.895818309244","13.3911764705882","10.5140566476401","7.72725281451561","12.2025567317575","6.59284137394686","10.5952814179316","4.8353722174742","3.98812390608223","3.49132712244871","4.06774726640159","5.30178326537436","5.00277133851191","4.21263018586601","4.77952051038733","5.09462501804682","4.7900755436222","4.04406031195988","3.32454829949693","3.03655693690083","1.69695786090349","2.18095148081051","1.96015513187162","-1.12694928736904","1.97440637822668","1.11696819947761","0.953498346868975","0.807672330604214","0.835902467855842","0.844526329775359","",
"Peru","PER","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","-1.17676115376263","-1.9729007302438","0.583062074891648","1.08378932157343","2.23650088223444","4.86057464880367","3.78936173330849","4.14017753667497","4.20133167803293","3.0125286839178","4.23429336884473","3.97027655847584","4.42921345184742","6.56992750653947","5.42310134653233","5.02825124736153","5.33571152400517","6.293379443275","8.73199170727599","11.8979579790618","11.5622220481223","12.8610015349684","10.0637944268899","15.5114249991653","16.0799313744216","15.9780354583556","13.4490196738359","14.2746009991341","13.0646280146314","14.3667006273007","18.1924323916195","27.398307813876","17.8906187326978","24.3700156848009","14.1777785981972","15.4799998003225","13.4568554556972","15.8389482976997","19.7624992122937","17.5018491822344","15.494959478684","17.2759502239088","18.4779283037285","18.5590935660596","17.2103054743056","16.5035578971844","16.4465445798389","11.1184062729343","16.3609499063961","15.0940432164439","-10.0876139107825","20.0877090377957","12.7842579218399","11.8976437522353","10.5994333064479","10.6713041673541","10.0777875786429","",
"Peru","PER","Net ODA received (% of imports of goods, services and primary income)","DT.ODA.ODAT.MP.ZS","","","","","","","","","","","","","","","","","","3.23652780890782","5.40621714972218","5.69533614277229","3.95067317534052","3.74394633507853","3.07648440120765","5.86762619095885","7.03612912094206","7.88810305632736","5.47051560316437","5.02363486499648","4.82051444936766","5.78097813396805","6.63237013529313","9.5498201157516","5.8673013125631","7.80410414879134","3.66764275825341","3.01220919840842","2.67722143246364","2.98732861713328","4.04216597290989","4.28773370579753","3.49513756620497","4.09855272987999","4.310263699209","3.81674550704064","2.87369462652633","2.2087037982787","1.73542137913561","0.937394613307647","1.0553280739881","1.23620240067808","-0.633215572814992","1.04434052912022","0.627567355130248","0.586742496953496","0.550314850239604","0.622362464214406","0.598852278884501","",
"Peru","PER","Net official development assistance received (constant 2015 US$)","DT.ODA.ODAT.KD","-78640000","-129560000","36250000","75930000","162820000","393580000","286270000","328520000","325490000","230430000","327570000","293140000","313340000","401390000","304100000","267410000","279210000","319950000","373830000","458570000","429850000","518930000","420840000","649890000","699000000","678250000","505220000","481510000","432890000","487470000","557380000","714860000","476520000","697720000","425930000","432310000","386540000","511420000","638810000","513670000","452340000","562960000","619830000","584410000","514970000","492930000","492270000","313470000","421260000","412740000","-128590000","514390000","361600000","332910000","300750000","334830000","326870000","",
"Peru","PER","Net ODA received (% of GNI)","DT.ODA.ODAT.GN.ZS","-0.486518743272967","-0.741345467988472","0.197260614919309","0.343580295292542","0.603902101965674","1.13383881794332","0.771562314592599","0.856559317654894","0.971612972004952","0.639803648589165","0.7896148643262","0.678966215873612","0.701837143530794","0.895906932057957","0.600443154808725","0.469956576398352","0.547444153944341","0.708468227279448","1.20229374657074","1.33620162431896","1.15948043110484","1.10373601582615","0.87919304759842","1.77620977110479","1.86088259800238","1.99521281004778","1.89205554298029","1.49821457208656","1.95219033728019","1.46767296401967","1.6011544466182","1.82418685201649","1.1656519615808","1.67886464886051","0.776044491605132","0.728465812027634","0.613411824341799","0.694718062950908","0.912666762687233","0.907106755109711","0.79382102312641","0.886436184079046","0.917315770260983","0.879131605503083","0.740402230849325","0.638765529530481","0.564140879180363","0.333666516380105","0.417489350124994","0.386337894258801","-0.216770648495097","0.376227624967152","0.213359626383125","0.18994955430414","0.170998680876749","0.182540951813541","0.174328211005475","",
"Peru","PER","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","-0.995597769394675","-1.5564577528166","0.417675202402376","0.808001503054494","1.51347640963565","2.87024666639771","1.86084765427359","2.11013000173289","3.2181865327988","2.19262582412046","4.43672131492248","3.31777722033914","4.03916590360952","3.83804857931197","2.03104055757408","1.66366759182207","2.15910386396015","3.25509717050903","5.38110135780468","5.26371940719339","3.64802535682831","3.03980231882258","2.39786447955203","6.29090866785134","7.4432177935007","9.0183600390928","7.86940845426103","6.26651576739483","6.69409430603384","7.22055030193514","9.80050289099907","9.9842403970037","6.38546698136675","8.24385188007421","3.35373885367744","2.82141804248454","2.63547379934049","2.84277593552414","3.86681110581001","4.31435750106853","3.95364464663563","4.801755533096","4.99405094301476","4.86135060927893","4.17066487246226","3.46617893583147","2.63896936886396","1.39742394514169","1.4849094600156","1.81346776966346","-0.845304837927901","1.43815492479167","0.813360731338628","0.70694804875241","0.663074257989243","0.727193313463781","0.755974238248461","",
"Peru","PER","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","-11840000","-20420000","6210000","11880000","25230000","56420000","45250000","50850000","53060000","39110000","56490000","54410000","62330000","94920000","80440000","76580000","83450000","101080000","144000000","201370000","200710000","228830000","183420000","289450000","307120000","312290000","268930000","291940000","273180000","307000000","397080000","610520000","406780000","565000000","334870000","372120000","328900000","393240000","498010000","447370000","401550000","453690000","491540000","499940000","469380000","455670000","459680000","314570000","468610000","437750000","-296310000","597810000","385560000","363660000","328300000","334830000","320210000","",
"Peru","PER","Net official aid received (constant 2015 US$)","DT.ODA.OATL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Net official aid received (current US$)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Net official development assistance and official aid received (constant 2015 US$)","DT.ODA.ALLD.KD","-79450000","-129070000","34760000","76970000","166440000","423700000","297970000","348800000","343670000","247290000","357940000","322080000","344210000","443740000","340890000","298580000","313800000","358600000","411000000","510920000","477160000","575540000","470780000","718720000","769800000","728610000","556620000","540520000","486560000","560270000","557380000","714860000","476520000","697720000","425930000","432310000","386540000","511420000","638810000","513670000","452340000","562960000","619830000","584410000","514970000","492930000","492270000","313470000","421260000","412740000","-128590000","514390000","361600000","332910000","300750000","334830000","326870000","",
